user_id,cellphone_id,brand,model,operating_system,internal_memory,RAM,performance,main_camera,selfie_camera,battery_size,screen_size,price,release_date,age,gender,job,rating
156,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,39,FEMALE,"master degree",8
160,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,31,MALE,"construction",4
160,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,31,MALE,"construction",1
160,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,31,MALE,"construction",1
160,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,31,MALE,"construction",6
160,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,31,MALE,"construction",10
160,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,31,MALE,"construction",1
160,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,31,MALE,"construction",7
160,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,31,MALE,"construction",3
160,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,31,MALE,"construction",1
160,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,31,MALE,"construction",1
162,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,50,MALE,"manager",7
162,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,50,MALE,"manager",8
162,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,50,MALE,"manager",6
162,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,50,MALE,"manager",8
162,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,50,MALE,"manager",9
162,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,50,MALE,"manager",6
162,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,50,MALE,"manager",8
162,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,50,MALE,"manager",8
162,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,50,MALE,"manager",9
162,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,50,MALE,"manager",7
164,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,21,MALE,"accountant",7
164,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,21,MALE,"accountant",4
164,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,21,MALE,"accountant",8
164,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,21,MALE,"accountant",6
164,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,21,MALE,"accountant",5
164,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,21,MALE,"accountant",6
164,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,21,MALE,"accountant",6
164,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,21,MALE,"accountant",7
164,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,21,MALE,"accountant",8
164,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,21,MALE,"accountant",8
169,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,38,MALE,"manager",5
169,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,38,MALE,"manager",10
169,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,38,MALE,"manager",10
169,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,38,MALE,"manager",7
169,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,38,MALE,"manager",8
169,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,38,MALE,"manager",10
169,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,38,MALE,"manager",9
169,26,XIAOMI,"12 Pro",ANDROID,128,8,9.85,50,32,4600,6.7,618,2021-12-31,38,MALE,"manager",8
169,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,38,MALE,"manager",7
169,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,38,MALE,"manager",1
178,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,25,MALE,"software developer",9
178,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,25,MALE,"software developer",10
178,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,25,MALE,"software developer",10
178,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,25,MALE,"software developer",10
178,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,25,MALE,"software developer",9
178,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,25,MALE,"software developer",8
178,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,25,MALE,"software developer",5
178,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,25,MALE,"software developer",10
178,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,25,MALE,"software developer",9
178,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,25,MALE,"software developer",6
183,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,35,MALE,"team leader",8
183,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,35,MALE,"team leader",6
183,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,35,MALE,"team leader",7
183,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,35,MALE,"team leader",5
183,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,35,MALE,"team leader",8
183,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,35,MALE,"team leader",6
183,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,35,MALE,"team leader",5
183,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,35,MALE,"team leader",7
183,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,35,MALE,"team leader",6
183,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,35,MALE,"team leader",7
194,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,46,MALE,"administrative officer",9
194,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,46,MALE,"administrative officer",6
194,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,46,MALE,"administrative officer",8
194,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,46,MALE,"administrative officer",8
194,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,46,MALE,"administrative officer",3
194,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,46,MALE,"administrative officer",7
194,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,46,MALE,"administrative officer",5
194,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,46,MALE,"administrative officer",2
194,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,46,MALE,"administrative officer",4
194,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,46,MALE,"administrative officer",8
200,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,48,MALE,"it",5
200,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,48,MALE,"it",1
200,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,48,MALE,"it",2
200,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,48,MALE,"it",3
200,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,48,MALE,"it",4
200,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,48,MALE,"it",7
200,21,ONEPLUS,10T,ANDROID,128,8,11,50,16,4800,6.7,649,2022-08-06,48,MALE,"it",6
200,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,48,MALE,"it",9
200,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,48,MALE,"it",10
200,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,48,MALE,"it",8
203,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,38,FEMALE,"it",4
203,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,38,FEMALE,"it",8
203,11,SAMSUNG,"Galaxy S22 Plus",ANDROID,128,8,7.22,50,10,4500,6.6,899,2022-02-25,38,FEMALE,"it",1
203,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,38,FEMALE,"it",2
203,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,38,FEMALE,"it",3
203,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,38,FEMALE,"it",6
203,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,38,FEMALE,"it",5
203,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,38,FEMALE,"it",9
203,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,38,FEMALE,"it",10
203,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,38,FEMALE,"it",7
204,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,30,FEMALE,"administrative officer",9
204,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,30,FEMALE,"administrative officer",7
204,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,30,FEMALE,"administrative officer",8
204,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,30,FEMALE,"administrative officer",6
204,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,30,FEMALE,"administrative officer",8
204,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,30,FEMALE,"administrative officer",6
204,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,30,FEMALE,"administrative officer",5
204,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,30,FEMALE,"administrative officer",9
204,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,30,FEMALE,"administrative officer",3
204,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,30,FEMALE,"administrative officer",3
208,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,29,MALE,"information technology",7
208,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,29,MALE,"information technology",8
208,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,29,MALE,"information technology",8
208,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,29,MALE,"information technology",10
208,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,29,MALE,"information technology",8
208,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,29,MALE,"information technology",8
208,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,29,MALE,"information technology",10
208,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,29,MALE,"information technology",7
208,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,29,MALE,"information technology",7
208,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,29,MALE,"information technology",8
211,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,37,FEMALE,"sales manager",8
211,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,37,FEMALE,"sales manager",8
211,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,37,FEMALE,"sales manager",7
211,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,37,FEMALE,"sales manager",7
211,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,37,FEMALE,"sales manager",8
211,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,37,FEMALE,"sales manager",7
211,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,37,FEMALE,"sales manager",6
211,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,37,FEMALE,"sales manager",8
211,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,37,FEMALE,"sales manager",8
211,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,37,FEMALE,"sales manager",9
215,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,42,FEMALE,"purchase manager",9
215,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,42,FEMALE,"purchase manager",7
215,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,42,FEMALE,"purchase manager",7
215,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,42,FEMALE,"purchase manager",7
215,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,42,FEMALE,"purchase manager",8
215,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,42,FEMALE,"purchase manager",7
215,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,42,FEMALE,"purchase manager",8
215,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,42,FEMALE,"purchase manager",7
215,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,42,FEMALE,"purchase manager",8
215,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,42,FEMALE,"purchase manager",6
226,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,27,FEMALE,"information technology",10
226,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,27,FEMALE,"information technology",9
226,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,27,FEMALE,"information technology",9
226,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,27,FEMALE,"information technology",7
226,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,27,FEMALE,"information technology",8
226,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,27,FEMALE,"information technology",9
226,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,27,FEMALE,"information technology",10
226,22,OPPO,"Find X5 Pro",ANDROID,256,12,10.12,50,32,5000,6.7,987,2022-03-14,27,FEMALE,"information technology",10
226,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,27,FEMALE,"information technology",8
226,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,27,FEMALE,"information technology",7
227,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,32,MALE,"information technology",8
227,2,APPLE,"iPhone 13",IOS,128,4,7.75,12,12,3240,6.1,699,2021-09-24,32,MALE,"information technology",7
227,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,32,MALE,"information technology",10
227,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,32,MALE,"information technology",8
227,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,32,MALE,"information technology",7
227,14,SAMSUNG,"Galaxy Z Fold 3",ANDROID,256,12,6.35,12,4,4400,7.6,1799,2021-08-11,32,MALE,"information technology",7
227,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,32,MALE,"information technology",6
227,23,VIVO,"X80 Pro",ANDROID,256,8,9.81,50,32,4700,6.7,872,2022-04-29,32,MALE,"information technology",7
227,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,32,MALE,"information technology",10
227,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,32,MALE,"information technology",9
230,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,29,FEMALE,"information technology",10
230,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,29,FEMALE,"information technology",8
230,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,29,FEMALE,"information technology",7
230,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,29,FEMALE,"information technology",8
230,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,29,FEMALE,"information technology",7
230,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,29,FEMALE,"information technology",8
230,28,SONY,"Xperia Pro",ANDROID,512,12,6.82,12,8,4000,6.5,1998,2021-01-27,29,FEMALE,"information technology",9
230,29,MOTOROLA,"Moto G Stylus (2022)",ANDROID,128,6,2.3,50,16,5000,6.8,500,2022-04-27,29,FEMALE,"information technology",8
230,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,29,FEMALE,"information technology",8
230,32,MOTOROLA,"Moto G Power (2022)",ANDROID,64,4,1.35,50,8,5000,6.5,189,2022-02-22,29,FEMALE,"information technology",7
231,4,APPLE,"iPhone 13 Pro Max",IOS,256,6,8.01,12,12,4352,6.7,1199,2021-09-24,58,MALE,"administrative officer",6
231,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,58,MALE,"administrative officer",10
231,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,58,MALE,"administrative officer",7
231,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,58,MALE,"administrative officer",10
231,17,GOOGLE,"Pixel 6 Pro ",ANDROID,128,12,7.19,50,11,5003,6.7,699,2021-10-28,58,MALE,"administrative officer",10
231,19,ONEPLUS,"Nord 2T",ANDROID,128,8,6.04,50,32,4500,6.4,379,2022-05-21,58,MALE,"administrative officer",8
231,24,XIAOMI,"Redmi Note 11",ANDROID,128,4,2.44,50,13,5000,6.4,174,2022-02-09,58,MALE,"administrative officer",5
231,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,58,MALE,"administrative officer",7
231,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,58,MALE,"administrative officer",9
231,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,58,MALE,"administrative officer",4
232,3,APPLE,"iPhone 13 Pro",IOS,256,6,7.94,12,12,3065,6.1,999,2021-09-24,46,MALE,"writer",7
232,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,46,MALE,"writer",4
232,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,46,MALE,"writer",7
232,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,46,MALE,"writer",3
232,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,46,MALE,"writer",6
232,15,GOOGLE,"Pixel 6  ",ANDROID,128,8,6.76,50,8,4614,6.4,499,2021-10-28,46,MALE,"writer",4
232,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,46,MALE,"writer",6
232,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,46,MALE,"writer",8
232,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,46,MALE,"writer",4
232,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,46,MALE,"writer",4
233,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,31,MALE,"construction",4
233,7,SAMSUNG,"Galaxy A13",ANDROID,32,3,1.36,50,8,5000,6.6,154,2022-03-23,31,MALE,"construction",1
233,8,SAMSUNG,"Galaxy A32",ANDROID,64,4,2.2,48,13,5000,6.5,199,2021-01-22,31,MALE,"construction",1
233,9,SAMSUNG,"Galaxy A53",ANDROID,128,6,3.79,64,32,5000,6.5,312,2022-03-24,31,MALE,"construction",6
233,12,SAMSUNG,"Galaxy S22 Ultra",ANDROID,128,8,9.68,108,40,5000,6.8,840,2022-02-25,31,MALE,"construction",10
233,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,31,MALE,"construction",1
233,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,31,MALE,"construction",7
233,27,XIAOMI,"Poco F4",ANDROID,128,8,6.98,64,20,4500,6.6,428,2022-07-27,31,MALE,"construction",3
233,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,31,MALE,"construction",1
233,31,MOTOROLA,"Moto G Pure",ANDROID,32,3,1.02,13,5,4000,6.5,129,2021-10-14,31,MALE,"construction",1
234,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,32,FEMALE,"registered",10
234,5,APPLE,"iPhone XR",IOS,64,3,4.22,12,7,2942,6.1,236,2018-10-26,32,FEMALE,"registered",9
234,6,ASUS,"Zenfone 8",ANDROID,128,8,6.76,64,12,4000,5.9,599,2021-05-12,32,FEMALE,"registered",1
234,10,SAMSUNG,"Galaxy S22",ANDROID,128,8,8.81,50,10,3700,6.1,528,2022-02-25,32,FEMALE,"registered",8
234,13,SAMSUNG,"Galaxy Z Flip 3",ANDROID,128,8,5.96,12,10,3300,6.7,899,2021-08-11,32,FEMALE,"registered",7
234,16,GOOGLE,"Pixel 6a",ANDROID,128,6,6.88,12,8,4410,6.1,449,2021-07-21,32,FEMALE,"registered",5
234,18,ONEPLUS,"Nord N20",ANDROID,128,6,3.8,64,16,4500,6.4,299,2022-04-28,32,FEMALE,"registered",3
234,20,ONEPLUS,"10 Pro",ANDROID,128,8,8.86,48,32,5000,6.7,780,2022-01-11,32,FEMALE,"registered",4
234,25,XIAOMI,"11T Pro",ANDROID,256,8,7.59,108,16,5000,6.6,435,2021-10-05,32,FEMALE,"registered",6
234,30,MOTOROLA,"Moto G Play (2021)",ANDROID,32,3,1.42,13,5,5000,6.5,159,2021-01-14,32,FEMALE,"registered",1
235,0,APPLE,"iPhone SE (2022)",IOS,128,4,7.23,12,7,2018,4.7,429,2022-03-18,56,MALE,"business",10
235,1,APPLE,"iPhone 13 Mini",IOS,128,4,7.72,12,12,2438,5.4,699,2021-09-24,56,MALE,"business",10
